Time,Temperature,pH,Turbidity,DissolvedOxygen
2023-04-04 12:10:08.259751,25.31,7.37,76.41,2.14
2023-04-04 12:10:08.761438,25.31,7.37,76.41,2.14
2023-04-04 12:10:09.263024,25.31,7.37,76.47,2.14
2023-04-04 12:10:09.764453,25.31,7.37,76.47,2.14
2023-04-04 12:10:10.265874,25.31,7.37,76.57,2.14
2023-04-04 12:10:10.758041,25.31,7.37,76.57,2.14
2023-04-04 12:10:11.269707,25.31,7.37,76.57,2.14
2023-04-04 12:10:11.761966,25.31,7.37,76.57,2.14
2023-04-04 12:10:12.263273,25.31,7.37,76.57,2.14
2023-04-04 12:10:12.753857,25.31,7.37,76.57,2.14
2023-04-04 12:10:13.254482,25.31,7.37,76.57,2.14
2023-04-04 12:10:13.765143,25.31,7.37,76.57,2.14
2023-04-04 12:10:14.265748,25.31,7.37,76.57,2.14
2023-04-04 12:10:14.764966,25.31,7.37,76.57,2.14
2023-04-04 12:10:15.259561,25.31,7.37,76.57,2.14
2023-04-04 12:10:15.760937,25.31,7.37,76.57,2.14
2023-04-04 12:10:16.262067,25.31,7.37,76.57,2.14
2023-04-04 12:10:16.763232,25.31,7.37,76.57,2.14
2023-04-04 12:10:17.033624,25.31,7.37,76.57,2.14
2023-04-04 12:10:17.415367,25.31,7.37,76.57,2.14
2023-04-04 12:10:17.807367,25.31,7.37,76.57,2.14
2023-04-04 12:10:18.258959,25.31,7.37,76.57,2.14
2023-04-04 12:10:18.760330,25.31,7.37,76.57,2.14
2023-04-04 12:10:19.251785,25.31,7.37,76.57,2.14
2023-04-04 12:10:19.752873,25.31,7.37,76.57,2.14
2023-04-04 12:10:20.243889,25.31,7.37,76.57,2.14
2023-04-04 12:10:20.745255,25.31,7.37,76.57,2.14
2023-04-04 12:10:21.247227,25.31,8.18,76.57,2.14
2023-04-04 12:10:21.758971,25.31,8.18,76.57,2.14
2023-04-04 12:10:22.249310,25.31,7.94,76.57,2.14
2023-04-04 12:10:22.760511,25.31,7.94,76.57,2.14
2023-04-04 12:10:23.251115,25.31,7.73,76.57,2.14
2023-04-04 12:10:23.752783,25.31,7.73,76.57,2.14
2023-04-04 12:10:24.244921,25.31,7.54,76.57,2.14
2023-04-04 12:10:24.745954,25.31,7.54,76.57,2.14
2023-04-04 12:10:25.247274,25.31,7.37,76.57,2.14
2023-04-04 12:10:25.758560,25.31,7.37,76.57,2.14
2023-04-04 12:10:26.246775,25.31,7.37,76.45,2.14
2023-04-04 12:10:26.747705,25.31,7.37,76.45,2.14
2023-04-04 12:10:27.248437,25.31,7.37,76.30,2.14
2023-04-04 12:10:27.755559,25.31,7.37,76.30,2.14
2023-04-04 12:10:28.250621,25.31,7.37,76.17,2.14
2023-04-04 12:10:28.749849,25.31,7.37,76.17,2.14
2023-04-04 12:10:29.252307,25.31,7.37,76.05,2.14
2023-04-04 12:10:29.753438,25.31,7.37,76.05,2.14
2023-04-04 12:10:30.244334,25.31,7.37,75.85,2.14
2023-04-04 12:10:30.745210,25.31,7.37,75.85,2.14
2023-04-04 12:10:31.246061,25.31,7.37,75.85,2.14
2023-04-04 12:10:31.746771,25.31,7.37,75.85,2.14
2023-04-04 12:10:32.247209,25.31,7.37,75.85,2.14
2023-04-04 12:10:32.747652,25.31,7.37,75.85,2.14
2023-04-04 12:10:33.248110,25.31,7.37,75.85,2.14
2023-04-04 12:10:33.758410,25.31,7.37,75.85,2.14
2023-04-04 12:10:34.248959,25.31,7.37,75.85,2.14
2023-04-04 12:10:34.749573,25.31,7.37,75.85,2.14
2023-04-04 12:10:35.250100,25.31,7.37,75.85,2.14
2023-04-04 12:10:35.760547,25.31,7.37,75.85,2.14
2023-04-04 12:10:36.251241,25.31,7.37,75.85,2.14
2023-04-04 12:10:36.761695,25.31,7.37,75.85,2.14
2023-04-04 12:10:37.262378,25.31,7.37,75.85,2.14
2023-04-04 12:10:37.752945,25.31,7.37,75.85,2.14
2023-04-04 12:10:38.253690,25.31,7.37,75.85,2.14
2023-04-04 12:10:38.764276,25.31,7.37,75.85,2.14
2023-04-04 12:10:39.271665,25.31,7.37,75.85,2.14
2023-04-04 12:10:39.775369,25.31,7.37,75.85,2.14
2023-04-04 12:10:40.266930,25.31,7.37,75.85,2.14
2023-04-04 12:10:40.765580,25.31,7.37,75.85,2.14
2023-04-04 12:10:41.259383,25.31,8.18,75.85,2.14
2023-04-04 12:10:41.760890,25.31,8.18,75.85,2.14
2023-04-04 12:10:42.251945,25.31,7.94,75.85,2.14
2023-04-04 12:10:42.783365,25.31,7.94,75.85,2.14
2023-04-04 12:10:43.270423,25.31,7.73,75.85,2.14
2023-04-04 12:10:43.771050,25.31,7.73,75.85,2.14
2023-04-04 12:10:44.266941,25.31,7.54,75.85,2.14
2023-04-04 12:10:44.761859,25.31,7.54,75.85,2.14
2023-04-04 12:10:45.264551,25.31,7.36,75.85,2.14
2023-04-04 12:10:45.752283,25.31,7.36,75.85,2.14
2023-04-04 12:10:46.243406,25.31,7.36,75.89,2.14
2023-04-04 12:10:46.744602,25.31,7.36,75.89,2.14
2023-04-04 12:10:47.247054,25.31,7.36,76.00,2.14
2023-04-04 12:10:47.748977,25.31,7.36,76.00,2.14
2023-04-04 12:10:48.259945,25.31,7.36,76.09,2.14
2023-04-04 12:10:48.753401,25.31,7.36,76.09,2.14
2023-04-04 12:10:49.244410,25.31,7.36,76.18,2.14
2023-04-04 12:10:49.747191,25.31,7.36,76.18,2.14
2023-04-04 12:10:50.264263,25.31,7.36,76.33,2.14
2023-04-04 12:10:50.750793,25.31,7.36,76.33,2.14
2023-04-04 12:10:51.243524,25.31,7.36,76.33,2.14
2023-04-04 12:10:51.755388,25.31,7.36,76.33,2.14
2023-04-04 12:10:52.256516,25.31,7.36,76.33,2.14
2023-04-04 12:10:52.747620,25.31,7.36,76.33,2.14
2023-04-04 12:10:53.248991,25.31,7.36,76.33,2.14
2023-04-04 12:10:53.752751,25.31,7.36,76.33,2.14
2023-04-04 12:10:54.254030,25.31,7.36,76.33,2.14
2023-04-04 12:10:54.755756,25.31,7.36,76.33,2.14
2023-04-04 12:10:55.247991,25.31,7.36,76.33,2.14
2023-04-04 12:10:55.749715,25.31,7.36,76.33,2.14
2023-04-04 12:10:56.260930,25.31,7.36,76.33,2.14
2023-04-04 12:10:56.752840,25.31,7.36,76.33,2.14
2023-04-04 12:10:57.264531,25.31,7.36,76.33,2.14
2023-04-04 12:10:57.776330,25.31,7.36,76.33,2.14
2023-04-04 12:10:58.276545,25.31,7.36,76.33,2.14
2023-04-04 12:10:58.777237,25.31,7.36,76.33,2.14
2023-04-04 12:10:59.268227,25.31,7.36,76.33,2.14
2023-04-04 12:10:59.768904,25.31,7.36,76.33,2.14
2023-04-04 12:11:00.259555,25.31,7.36,76.33,2.14
2023-04-04 12:11:00.750453,25.31,7.36,76.33,2.14
2023-04-04 12:11:01.261071,25.31,8.17,76.33,2.14
2023-04-04 12:11:01.761478,25.31,8.17,76.33,2.14
2023-04-04 12:11:02.262153,25.31,7.94,76.33,2.14
2023-04-04 12:11:02.762461,25.31,7.94,76.33,2.14
2023-04-04 12:11:03.263095,25.31,7.73,76.33,2.14
2023-04-04 12:11:03.765040,25.31,7.73,76.33,2.14
2023-04-04 12:11:04.254540,25.31,7.73,76.33,2.14
2023-04-04 12:11:04.764882,25.31,7.54,76.33,2.14
2023-04-04 12:11:05.266627,25.31,7.36,76.33,2.14
2023-04-04 12:11:05.757410,25.31,7.36,76.33,2.14
2023-04-04 12:11:06.259080,25.31,7.36,76.26,2.14
2023-04-04 12:11:06.760204,25.31,7.36,76.26,2.14
2023-04-04 12:11:07.261875,25.31,7.36,76.13,2.14
2023-04-04 12:11:07.762797,25.31,7.36,76.13,2.14
2023-04-04 12:11:08.254469,25.31,7.36,76.02,2.14
2023-04-04 12:11:08.747130,25.31,7.36,76.02,2.14
2023-04-04 12:11:09.249120,25.31,7.36,76.02,2.14
2023-04-04 12:11:09.760840,25.31,7.36,75.92,2.14
2023-04-04 12:11:10.021935,25.31,7.36,75.74,2.14
2023-04-04 12:11:10.463187,25.31,7.36,75.74,2.14
2023-04-04 12:11:10.864710,25.31,7.36,75.74,2.14
2023-04-04 12:11:11.274915,25.31,7.36,75.74,2.14
2023-04-04 12:11:11.765917,25.31,7.36,75.74,2.14
2023-04-04 12:11:12.269412,25.31,7.36,75.74,2.14
2023-04-04 12:11:12.767142,25.31,7.36,75.74,2.14
2023-04-04 12:11:13.258000,25.31,7.36,75.74,2.14
2023-04-04 12:11:13.758570,25.31,7.36,75.74,2.14
2023-04-04 12:11:14.258975,25.31,7.36,75.74,2.14
2023-04-04 12:11:14.763112,25.31,7.36,75.74,2.14
2023-04-04 12:11:15.258530,25.31,7.36,75.74,2.14
2023-04-04 12:11:15.752949,25.31,7.36,75.74,2.14
2023-04-04 12:11:16.254872,25.31,7.36,75.74,2.14
2023-04-04 12:11:16.746059,25.31,7.36,75.74,2.14
2023-04-04 12:11:17.238011,25.31,7.36,75.74,2.14
2023-04-04 12:11:17.749695,25.31,7.36,75.74,2.14
2023-04-04 12:11:18.251368,25.31,7.36,75.74,2.14
2023-04-04 12:11:18.754940,25.31,7.36,75.74,2.14
2023-04-04 12:11:19.246556,25.32,7.36,75.74,2.14
2023-04-04 12:11:19.758418,25.32,7.36,75.74,2.14
2023-04-04 12:11:20.255556,25.33,7.36,75.74,2.14
2023-04-04 12:11:20.751507,25.33,7.36,75.74,2.14
2023-04-04 12:11:21.242402,25.33,8.17,75.74,2.14
2023-04-04 12:11:21.753251,25.33,8.17,75.74,2.14
2023-04-04 12:11:22.249640,25.33,7.94,75.74,2.14
2023-04-04 12:11:22.744558,25.33,7.94,75.74,2.14
2023-04-04 12:11:23.244875,25.33,7.72,75.74,2.14
2023-04-04 12:11:23.755570,25.33,7.72,75.74,2.14
2023-04-04 12:11:24.246422,25.33,7.53,75.74,2.14
2023-04-04 12:11:24.747476,25.33,7.53,75.74,2.14
2023-04-04 12:11:25.248459,25.33,7.36,75.74,2.14
2023-04-04 12:11:25.759796,25.33,7.36,75.74,2.14
2023-04-04 12:11:26.250406,25.33,7.36,75.74,2.14
2023-04-04 12:11:26.751212,25.33,7.36,75.74,2.14
2023-04-04 12:11:27.251938,25.33,7.36,75.60,2.14
2023-04-04 12:11:27.752601,25.33,7.36,75.53,2.14
2023-04-04 12:11:28.264745,25.33,7.36,75.48,2.14
2023-04-04 12:11:28.766221,25.33,7.36,75.48,2.14
2023-04-04 12:11:29.268100,25.33,7.36,75.43,2.14
2023-04-04 12:11:29.759524,25.33,7.36,75.43,2.14
2023-04-04 12:11:30.250286,25.33,7.36,75.34,2.14
2023-04-04 12:11:30.752557,25.33,7.36,75.34,2.14
2023-04-04 12:11:31.248956,25.33,7.36,75.34,2.14
2023-04-04 12:11:31.744988,25.33,7.36,75.34,2.14
2023-04-04 12:11:32.247072,25.33,7.36,75.34,2.14
2023-04-04 12:11:32.748557,25.33,7.36,75.34,2.14
2023-04-04 12:11:33.260418,25.33,7.36,75.34,2.14
2023-04-04 12:11:33.752762,25.33,7.36,75.34,2.14
2023-04-04 12:11:34.263670,25.33,7.36,75.34,2.14
2023-04-04 12:11:34.753900,25.33,7.36,75.34,2.14
2023-04-04 12:11:35.264706,25.33,7.36,75.34,2.14
2023-04-04 12:11:35.775665,25.33,7.36,75.34,2.14
2023-04-04 12:11:36.256448,25.33,7.36,75.34,2.14
2023-04-04 12:11:36.757805,25.32,7.36,75.34,2.14
2023-04-04 12:11:37.258621,25.32,7.36,75.34,2.14
2023-04-04 12:11:37.760397,25.32,7.36,75.34,2.14
2023-04-04 12:11:38.261247,25.32,7.36,75.34,2.14
2023-04-04 12:11:38.762107,25.32,7.36,75.34,2.14
2023-04-04 12:11:39.243328,25.32,7.36,75.34,2.14
2023-04-04 12:11:39.763992,25.32,7.36,75.34,2.14
2023-04-04 12:11:40.265370,25.32,7.36,75.34,2.14
2023-04-04 12:11:40.767780,25.32,7.36,75.34,2.14
2023-04-04 12:11:41.259389,25.32,7.36,75.34,2.14
2023-04-04 12:11:41.750692,25.32,7.36,75.34,2.14
2023-04-04 12:11:42.252096,25.32,7.36,75.34,2.14
2023-04-04 12:11:42.743286,25.33,7.36,75.34,2.14
2023-04-04 12:11:43.252290,25.33,7.73,75.34,2.14
2023-04-04 12:11:43.755857,25.33,7.73,75.34,2.14
2023-04-04 12:11:44.247475,25.33,7.54,75.34,2.14
2023-04-04 12:11:44.758173,25.33,7.54,75.34,2.14
2023-04-04 12:11:45.248827,25.33,7.36,75.34,2.14
2023-04-04 12:11:45.749898,25.33,7.36,75.34,2.14
2023-04-04 12:11:46.251099,25.33,7.36,75.27,2.14
2023-04-04 12:11:46.753192,25.33,7.36,75.27,2.14
2023-04-04 12:11:47.253911,25.33,7.36,75.24,2.14
2023-04-04 12:11:47.764492,25.33,7.36,75.24,2.14
2023-04-04 12:11:48.264986,25.33,7.36,75.21,2.14
2023-04-04 12:11:48.757726,25.33,7.36,75.21,2.14
2023-04-04 12:11:49.258681,25.33,7.36,75.19,2.14
2023-04-04 12:11:49.760295,25.33,7.36,75.19,2.14
2023-04-04 12:11:50.272001,25.33,7.36,75.15,2.14
2023-04-04 12:11:50.763496,25.33,7.36,75.15,2.14
2023-04-04 12:11:51.255086,25.33,7.36,75.15,2.14
2023-04-04 12:11:51.766719,25.33,7.36,75.15,2.14
2023-04-04 12:11:52.267847,25.33,7.36,75.15,2.14
2023-04-04 12:11:52.760009,25.33,7.36,75.15,2.14
2023-04-04 12:11:53.262393,25.33,7.36,75.15,2.14
2023-04-04 12:11:53.749316,25.33,7.36,75.15,2.14
2023-04-04 12:11:54.270651,25.33,7.36,75.15,2.14
2023-04-04 12:11:54.751897,25.33,7.36,75.15,2.14
2023-04-04 12:11:55.243534,25.33,7.36,75.15,2.14
2023-04-04 12:11:55.765214,25.33,7.36,75.15,2.14
2023-04-04 12:11:56.265993,25.33,7.36,75.15,2.14
2023-04-04 12:11:56.767578,25.32,7.36,75.15,2.14
2023-04-04 12:11:57.249192,25.32,7.36,75.15,2.14
2023-04-04 12:11:57.750308,25.32,7.36,75.15,2.14
2023-04-04 12:11:58.257856,25.32,7.36,75.15,2.14
2023-04-04 12:11:58.743009,25.32,7.36,75.15,2.14
2023-04-04 12:11:59.245026,25.32,7.36,75.15,2.14
2023-04-04 12:11:59.746165,25.32,7.36,75.15,2.14
2023-04-04 12:12:00.247888,25.33,7.36,75.15,2.14
2023-04-04 12:12:00.758903,25.33,7.36,75.15,2.14
2023-04-04 12:12:01.260564,25.33,8.17,75.15,2.14
2023-04-04 12:12:01.762529,25.33,8.17,75.15,2.14
2023-04-04 12:12:02.250171,25.33,7.94,75.15,2.14
2023-04-04 12:12:02.756408,25.33,7.94,75.15,2.14
2023-04-04 12:12:03.257825,25.33,7.73,75.15,2.14
2023-04-04 12:12:03.749185,25.33,7.73,75.15,2.14
2023-04-04 12:12:04.251000,25.33,7.54,75.15,2.14
2023-04-04 12:12:04.753094,25.33,7.54,75.15,2.14
2023-04-04 12:12:05.248857,25.33,7.36,75.15,2.14
2023-04-04 12:12:05.745899,25.33,7.36,75.15,2.14
2023-04-04 12:12:06.246528,25.33,7.36,75.15,2.14
2023-04-04 12:12:06.757928,25.33,7.36,75.15,2.14
2023-04-04 12:12:07.249080,25.33,7.36,75.15,2.14
2023-04-04 12:12:07.750118,25.33,7.36,75.12,2.14
2023-04-04 12:12:08.251830,25.33,7.36,75.09,2.14
2023-04-04 12:12:08.753443,25.33,7.36,75.09,2.14
2023-04-04 12:12:09.260281,25.33,7.36,75.08,2.14
2023-04-04 12:12:09.767124,25.33,7.36,75.08,2.14
2023-04-04 12:12:10.258506,25.33,7.36,75.06,2.14
2023-04-04 12:12:10.760345,25.33,7.36,75.06,2.14
2023-04-04 12:12:11.242465,25.33,7.36,75.06,2.14
2023-04-04 12:12:11.733979,25.33,7.36,75.06,2.14
2023-04-04 12:12:12.266560,25.33,7.36,75.06,2.14
2023-04-04 12:12:12.766629,25.33,7.36,75.06,2.14
2023-04-04 12:12:13.257477,25.33,7.36,75.06,2.14
2023-04-04 12:12:13.777770,25.33,7.36,75.06,2.14
2023-04-04 12:12:14.258449,25.33,7.36,75.06,2.14
2023-04-04 12:12:14.768877,25.33,7.36,75.06,2.14
2023-04-04 12:12:15.259642,25.33,7.36,75.06,2.14
2023-04-04 12:12:15.759802,25.33,7.36,75.06,2.14
2023-04-04 12:12:16.260378,25.33,7.36,75.06,2.14
2023-04-04 12:12:16.751062,25.32,7.36,75.06,2.14
2023-04-04 12:12:17.261454,25.32,7.36,75.06,2.14
2023-04-04 12:12:17.761939,25.32,7.36,75.06,2.14
2023-04-04 12:12:18.252716,25.32,7.36,75.06,2.14
2023-04-04 12:12:18.763168,25.32,7.36,75.06,2.14
2023-04-04 12:12:19.263767,25.32,7.36,75.06,2.14
2023-04-04 12:12:19.764233,25.32,7.36,75.06,2.14
2023-04-04 12:12:20.274663,25.33,7.36,75.06,2.14
2023-04-04 12:12:20.756387,25.33,7.36,75.06,2.14
2023-04-04 12:12:21.255834,25.33,7.36,75.06,2.14
2023-04-04 12:12:21.766507,25.33,8.17,75.06,2.14
2023-04-04 12:12:22.266879,25.33,7.94,75.06,2.14
2023-04-04 12:12:22.757781,25.33,7.94,75.06,2.14
2023-04-04 12:12:23.258303,25.33,7.94,75.06,2.14
2023-04-04 12:12:23.762894,25.33,7.72,75.06,2.14
2023-04-04 12:12:24.259865,25.33,7.53,75.06,2.14
2023-04-04 12:12:24.750758,25.33,7.53,75.06,2.14
2023-04-04 12:12:25.261126,25.33,7.36,75.06,2.14
2023-04-04 12:12:25.761690,25.33,7.36,75.06,2.14
2023-04-04 12:12:26.252363,25.33,7.36,75.04,2.14
2023-04-04 12:12:26.763050,25.33,7.36,75.04,2.14
2023-04-04 12:12:27.265106,25.33,7.36,75.03,2.14
2023-04-04 12:12:27.756768,25.33,7.36,75.03,2.14
2023-04-04 12:12:28.257326,25.33,7.36,75.03,2.14
2023-04-04 12:12:28.758290,25.33,7.36,75.03,2.14
2023-04-04 12:12:29.259290,25.33,7.36,75.02,2.14
2023-04-04 12:12:29.760559,25.33,7.36,75.02,2.14
2023-04-04 12:12:30.251116,25.33,7.36,75.01,2.14
2023-04-04 12:12:30.752726,25.33,7.36,75.01,2.14
2023-04-04 12:12:31.253799,25.33,7.36,75.01,2.14
2023-04-04 12:12:31.744732,25.33,7.36,75.01,2.14
2023-04-04 12:12:32.255833,25.33,7.36,75.01,2.14
2023-04-04 12:12:32.756687,25.33,7.36,75.01,2.14
2023-04-04 12:12:33.258435,25.33,7.36,75.01,2.14
2023-04-04 12:12:33.748870,25.33,7.36,75.01,2.14
2023-04-04 12:12:34.250025,25.33,7.36,75.01,2.14
2023-04-04 12:12:34.761119,25.33,7.36,75.01,2.14
2023-04-04 12:12:35.252658,25.33,7.36,75.01,2.14
2023-04-04 12:12:35.763790,25.33,7.36,75.01,2.14
2023-04-04 12:12:36.265531,25.33,7.36,75.01,2.14
2023-04-04 12:12:36.767131,25.33,7.36,75.01,2.14
2023-04-04 12:12:37.267983,25.33,7.36,75.01,2.14
2023-04-04 12:12:37.759302,25.33,7.36,75.01,2.14
2023-04-04 12:12:38.260858,25.33,7.36,75.01,2.14
2023-04-04 12:12:38.755069,25.33,7.36,75.01,2.14
2023-04-04 12:12:39.254971,25.33,7.36,75.01,2.14
2023-04-04 12:12:39.746295,25.33,7.36,75.01,2.14
2023-04-04 12:12:40.256603,25.34,7.36,75.01,2.14
2023-04-04 12:12:40.747144,25.34,7.36,75.01,2.14
2023-04-04 12:12:41.257606,25.34,8.17,75.01,2.14
2023-04-04 12:12:41.747938,25.34,8.17,75.01,2.14
2023-04-04 12:12:42.256115,25.34,7.93,75.01,2.14
2023-04-04 12:12:42.749292,25.34,7.93,75.01,2.14
2023-04-04 12:12:43.259958,25.34,7.72,75.01,2.14
2023-04-04 12:12:43.750135,25.34,7.72,75.01,2.14
2023-04-04 12:12:44.250583,25.34,7.53,75.01,2.14
2023-04-04 12:12:44.751066,25.34,7.53,75.01,2.14
2023-04-04 12:12:45.251493,25.34,7.36,75.01,2.14
2023-04-04 12:12:45.751989,25.34,7.36,75.01,2.14
2023-04-04 12:12:46.262715,25.34,7.36,75.01,2.14
2023-04-04 12:12:46.763219,25.34,7.36,75.00,2.14
2023-04-04 12:12:47.253514,25.34,7.36,75.00,2.14
2023-04-04 12:12:47.753831,25.34,7.36,75.00,2.14
2023-04-04 12:12:48.264304,25.34,7.36,75.00,2.14
2023-04-04 12:12:48.764820,25.34,7.36,75.00,2.14
2023-04-04 12:12:49.255376,25.34,7.36,74.99,2.14
2023-04-04 12:12:49.755959,25.34,7.36,74.99,2.14
2023-04-04 12:12:50.266624,25.34,7.36,74.99,2.14
2023-04-04 12:12:50.767089,25.34,7.36,74.99,2.14
2023-04-04 12:12:51.257548,25.34,7.36,74.99,2.14
2023-04-04 12:12:51.758388,25.34,7.36,74.99,2.14
2023-04-04 12:12:52.258823,25.34,7.36,74.99,2.14
2023-04-04 12:12:52.749880,25.34,7.36,74.99,2.14
2023-04-04 12:12:53.250223,25.34,7.36,74.99,2.14
2023-04-04 12:12:53.772549,25.34,7.36,74.99,2.14
2023-04-04 12:12:54.253334,25.34,7.36,74.99,2.14
2023-04-04 12:12:54.754233,25.34,7.36,74.99,2.14
2023-04-04 12:12:55.244683,25.34,7.36,74.99,2.14
2023-04-04 12:12:55.745517,25.34,7.36,74.99,2.14
2023-04-04 12:12:56.246347,25.34,7.36,74.99,2.14
2023-04-04 12:12:56.757323,25.33,7.36,74.99,2.14
2023-04-04 12:12:57.247793,25.33,7.36,74.99,2.14
2023-04-04 12:12:57.749359,25.33,7.36,74.99,2.14
2023-04-04 12:12:58.260340,25.33,7.36,74.99,2.14
2023-04-04 12:12:58.751032,25.33,7.36,74.99,2.14
2023-04-04 12:12:59.251757,25.34,7.36,74.99,2.14
2023-04-04 12:12:59.773193,25.34,7.36,74.99,2.14
2023-04-04 12:13:00.263812,25.34,7.36,74.99,2.14
2023-04-04 12:13:00.755381,25.34,7.36,74.99,2.14
2023-04-04 12:13:01.245966,25.34,7.36,74.99,2.14
2023-04-04 12:13:01.757187,25.34,7.36,74.99,2.14
2023-04-04 12:13:02.258067,25.35,7.93,74.99,2.14
2023-04-04 12:13:02.748711,25.35,7.93,74.99,2.14
2023-04-04 12:13:03.249987,25.35,7.93,74.99,2.14
2023-04-04 12:13:03.751169,25.35,7.72,74.99,2.14
2023-04-04 12:13:04.251934,25.35,7.53,74.99,2.14
2023-04-04 12:13:04.752645,25.35,7.53,74.99,2.14
2023-04-04 12:13:05.263598,25.35,7.36,74.99,2.14
2023-04-04 12:13:05.763830,25.35,7.36,74.99,2.14
2023-04-04 12:13:06.265057,25.35,7.36,74.98,2.14
2023-04-04 12:13:06.756228,25.35,7.36,74.98,2.14
2023-04-04 12:13:07.248438,25.35,7.36,74.98,2.14
2023-04-04 12:13:07.759633,25.35,7.36,74.98,2.14
2023-04-04 12:13:08.260832,25.35,7.36,74.98,2.14
2023-04-04 12:13:08.511474,25.35,7.36,74.98,2.14
2023-04-04 12:13:08.912584,25.35,7.36,74.98,2.14
2023-04-04 12:13:09.372735,25.35,7.36,74.98,2.14
2023-04-04 12:13:09.764044,25.35,7.36,74.97,2.14
2023-04-04 12:13:10.266171,25.35,7.36,74.97,2.14
2023-04-04 12:13:10.766343,25.35,7.36,74.96,2.14
2023-04-04 12:13:11.257077,25.35,7.36,74.96,2.14
2023-04-04 12:13:11.747420,25.35,7.36,74.96,2.14
2023-04-04 12:13:12.248001,25.35,7.36,74.96,2.14
2023-04-04 12:13:12.758571,25.35,7.36,74.96,2.14
2023-04-04 12:13:13.258929,25.35,7.36,74.96,2.14
2023-04-04 12:13:13.759484,25.35,7.36,74.96,2.14
2023-04-04 12:13:14.250176,25.35,7.36,74.96,2.13
2023-04-04 12:13:14.750566,25.35,7.36,74.96,2.13
2023-04-04 12:13:15.261108,25.35,7.36,74.96,2.13
2023-04-04 12:13:15.761256,25.35,7.36,74.96,2.13
2023-04-04 12:13:16.252218,25.35,7.36,74.96,2.13
2023-04-04 12:13:16.742754,25.34,7.36,74.96,2.13
2023-04-04 12:13:17.243244,25.34,7.36,74.96,2.13
2023-04-04 12:13:17.753909,25.34,7.36,74.96,2.13
2023-04-04 12:13:18.264169,25.34,7.36,74.96,2.13
2023-04-04 12:13:18.534313,25.34,7.36,74.96,2.13
2023-04-04 12:13:18.954688,25.34,7.36,74.96,2.13
2023-04-04 12:13:19.355290,25.34,7.36,74.96,2.13
2023-04-04 12:13:19.765869,25.34,7.36,74.96,2.13
2023-04-04 12:13:20.266415,25.35,7.36,74.96,2.13
2023-04-04 12:13:20.766592,25.35,7.36,74.96,2.13
2023-04-04 12:13:21.257389,25.35,8.17,74.96,2.13
2023-04-04 12:13:21.757771,25.35,8.17,74.96,2.13
2023-04-04 12:13:22.255799,25.35,7.93,74.96,2.13
2023-04-04 12:13:22.748720,25.35,7.93,74.96,2.13
2023-04-04 12:13:23.249386,25.35,7.72,74.96,2.13
2023-04-04 12:13:23.761198,25.35,7.72,74.96,2.13
2023-04-04 12:13:24.021434,25.35,7.53,74.96,2.13
2023-04-04 12:13:24.411030,25.35,7.53,74.96,2.13
2023-04-04 12:13:24.843376,25.35,7.53,74.96,2.13
2023-04-04 12:13:25.243822,25.35,7.36,74.96,2.13
2023-04-04 12:13:25.755274,25.35,7.36,74.96,2.13
2023-04-04 12:13:26.245828,25.35,7.36,74.96,2.13
2023-04-04 12:13:26.756856,25.35,7.36,74.96,2.13
2023-04-04 12:13:27.257760,25.35,7.36,74.96,2.13
2023-04-04 12:13:27.748783,25.35,7.36,74.96,2.13
2023-04-04 12:13:28.259268,25.35,7.36,74.96,2.13
2023-04-04 12:13:28.760292,25.35,7.36,74.96,2.13
2023-04-04 12:13:29.251310,25.35,7.36,75.15,2.13
2023-04-04 12:13:29.772767,25.35,7.36,75.15,2.13
2023-04-04 12:13:30.263728,25.35,7.36,75.49,2.13
2023-04-04 12:13:30.764249,25.35,7.36,75.49,2.13
2023-04-04 12:13:31.265079,25.35,7.36,75.49,2.13
2023-04-04 12:13:31.757012,25.35,7.36,75.49,2.13
2023-04-04 12:13:32.258332,25.35,7.36,75.49,2.13
2023-04-04 12:13:32.759310,25.35,7.36,75.49,2.13
2023-04-04 12:13:33.260491,25.35,7.36,75.49,2.13
2023-04-04 12:13:33.751797,25.35,7.36,75.49,2.13
2023-04-04 12:13:34.262656,25.35,7.36,75.49,2.13
2023-04-04 12:13:34.754151,25.35,7.36,75.49,2.13
2023-04-04 12:13:35.265291,25.35,7.36,75.49,2.13
2023-04-04 12:13:35.756374,25.35,7.36,75.49,2.13
2023-04-04 12:13:36.247000,25.35,7.36,75.49,2.13
2023-04-04 12:13:36.757991,25.34,7.36,75.49,2.13
2023-04-04 12:13:37.259287,25.34,7.36,75.49,2.13
2023-04-04 12:13:37.769978,25.35,7.36,75.49,2.13
2023-04-04 12:13:38.262091,25.35,7.36,75.49,2.13
2023-04-04 12:13:38.742972,25.35,7.36,75.49,2.13
2023-04-04 12:13:39.243640,25.35,7.36,75.49,2.13
2023-04-04 12:13:39.765215,25.35,7.36,75.49,2.13
2023-04-04 12:13:40.266179,25.36,7.36,75.49,2.13
2023-04-04 12:13:40.757720,25.36,7.36,75.49,2.13
2023-04-04 12:13:41.258882,25.36,8.17,75.49,2.13
2023-04-04 12:13:41.769941,25.36,8.17,75.49,2.13
2023-04-04 12:13:42.261578,25.36,7.93,75.49,2.13
2023-04-04 12:13:42.762938,25.36,7.93,75.49,2.13
2023-04-04 12:13:43.263874,25.36,7.72,75.49,2.13
