Time,Temperature,pH,Turbidity,DissolvedOxygen
2023-03-07 20:40:52.670367,25.39,6.97,422.34,16.57
2023-03-07 20:40:52.803470,25.10,6.36,379.83,16.58
2023-03-07 20:40:52.964993,25.14,6.69,398.18,15.16
2023-03-07 20:40:53.095197,25.05,6.46,306.76,16.66
2023-03-07 20:40:53.219181,25.27,6.57,356.20,15.87
2023-03-07 20:40:53.369467,25.85,6.25,395.77,15.01
2023-03-07 20:40:53.565050,25.45,6.87,370.73,15.33
2023-03-07 20:40:53.748751,25.68,6.74,441.12,15.92
2023-03-07 20:40:53.872681,25.78,6.22,335.70,15.35
2023-03-07 20:40:54.041668,25.47,6.81,401.96,16.32
2023-03-07 20:40:54.175676,25.65,6.90,433.57,16.58
2023-03-07 20:40:54.299116,25.35,6.30,301.40,15.55
2023-03-07 20:40:54.419944,25.41,6.44,304.99,15.61
2023-03-07 20:40:54.539774,25.40,6.37,415.46,15.14
2023-03-07 20:40:54.669847,25.08,6.51,349.82,15.82
2023-03-07 20:40:54.781993,25.22,6.41,412.47,16.85
2023-03-07 20:40:54.914149,25.35,6.46,338.85,15.84
2023-03-07 20:40:55.046074,25.94,6.69,323.98,15.65
2023-03-07 20:40:55.214977,25.18,6.75,421.35,15.88
2023-03-07 20:40:55.385880,25.41,6.06,376.67,15.45
2023-03-07 20:40:55.547786,25.24,7.00,381.88,15.49
2023-03-07 20:40:55.739675,25.54,6.73,314.67,16.75
2023-03-07 20:40:55.879596,25.36,6.15,403.35,17.00
2023-03-07 20:40:56.084578,25.52,6.06,367.55,16.61
2023-03-07 20:40:56.372713,25.47,6.99,380.24,16.35
2023-03-07 20:40:56.632990,25.38,6.48,313.51,15.92
2023-03-07 20:40:56.964630,25.22,6.18,312.07,16.57
2023-03-07 20:40:57.336930,25.05,6.84,425.10,15.50
2023-03-07 20:40:57.583790,25.24,6.98,344.28,16.44
2023-03-07 20:40:57.785672,25.74,6.66,350.88,15.99
2023-03-07 20:40:58.012881,25.85,6.69,422.63,15.67
2023-03-07 20:40:58.183783,25.86,6.07,361.32,15.32
2023-03-07 20:40:58.350688,25.05,6.04,375.28,15.47
2023-03-07 20:40:58.554826,25.96,6.25,420.96,16.31
2023-03-07 20:40:58.715734,25.19,6.01,370.34,15.65
2023-03-07 20:40:58.896751,25.06,6.55,337.99,16.01
2023-03-07 20:40:59.083710,25.27,6.85,363.67,16.31
2023-03-07 20:40:59.284596,25.59,6.68,375.97,15.84
2023-03-07 20:40:59.421517,25.47,6.14,427.00,15.13
2023-03-07 20:40:59.584427,25.29,6.35,389.47,15.49
2023-03-07 20:40:59.741334,25.45,6.11,339.05,15.98
2023-03-07 20:40:59.919232,25.27,6.03,382.13,15.89
2023-03-07 20:41:00.123709,25.29,6.88,437.99,15.34
2023-03-07 20:41:00.311601,25.96,6.60,408.92,16.39
2023-03-07 20:41:00.517483,25.17,6.52,362.30,15.26
2023-03-07 20:41:00.738572,25.43,6.78,379.05,16.45
2023-03-07 20:41:00.920467,25.27,6.76,324.35,15.94
2023-03-07 20:41:01.175322,25.50,6.32,396.60,16.09
2023-03-07 20:41:01.326235,25.64,6.93,437.95,16.87
2023-03-07 20:41:01.485639,25.84,6.80,373.09,16.57
2023-03-07 20:41:01.646548,25.24,6.74,344.89,16.39
2023-03-07 20:41:01.815603,25.05,6.85,392.85,15.35
2023-03-07 20:41:01.955523,25.18,6.37,327.56,15.67
2023-03-07 20:41:02.129423,25.42,6.96,390.39,16.32
2023-03-07 20:41:02.280336,25.41,6.46,364.22,16.97
2023-03-07 20:41:02.479593,25.93,6.10,425.97,15.42
2023-03-07 20:41:02.698474,25.88,6.18,351.10,16.75
2023-03-07 20:41:02.964316,25.89,6.82,362.87,15.13
2023-03-07 20:41:03.136218,25.12,6.70,377.55,15.50
2023-03-07 20:41:03.294128,25.60,6.82,346.03,16.50
2023-03-07 20:41:03.441043,25.61,6.44,370.68,15.63
2023-03-07 20:41:03.595955,25.37,6.99,395.49,16.71
2023-03-07 20:41:03.744870,25.75,6.03,411.03,16.25
2023-03-07 20:41:03.905776,25.50,6.93,345.60,16.96
2023-03-07 20:41:04.090670,25.98,6.19,414.82,16.55
2023-03-07 20:41:04.253578,25.99,6.52,366.54,15.46
2023-03-07 20:41:04.407489,25.90,6.42,432.91,15.98
2023-03-07 20:41:04.562400,25.28,6.52,344.62,15.16
2023-03-07 20:41:04.736301,25.43,6.62,369.90,15.47
2023-03-07 20:41:04.859233,25.31,6.57,334.55,16.13
2023-03-07 20:41:05.004147,25.61,6.40,342.37,15.58
2023-03-07 20:41:05.232016,25.37,6.78,311.78,15.54
2023-03-07 20:41:05.414944,25.89,6.89,389.16,15.03
2023-03-07 20:41:05.559013,25.31,6.19,305.95,16.45
2023-03-07 20:41:05.699931,25.89,6.18,415.41,15.77
2023-03-07 20:41:05.828860,25.48,6.35,422.09,15.20
2023-03-07 20:41:05.964783,25.07,6.94,317.17,15.00
2023-03-07 20:41:06.168663,25.71,6.70,402.18,16.08
2023-03-07 20:41:06.295591,25.05,6.82,441.95,16.60
2023-03-07 20:41:06.435512,25.01,6.57,421.62,15.82
2023-03-07 20:41:06.540451,25.69,6.85,365.77,15.57
2023-03-07 20:41:06.643391,25.23,6.63,386.11,15.64
2023-03-07 20:41:06.747332,25.96,6.55,441.31,15.52
2023-03-07 20:41:06.860267,25.72,6.58,415.25,15.21
2023-03-07 20:41:06.967207,25.81,6.85,417.94,15.82
2023-03-07 20:41:07.062152,25.20,6.84,328.41,15.71
2023-03-07 20:41:07.208068,25.73,6.58,394.33,15.40
2023-03-07 20:41:07.319004,25.29,6.76,338.51,16.19
2023-03-07 20:41:07.418947,25.47,6.96,445.76,15.69
2023-03-07 20:41:07.541876,25.52,6.74,351.60,15.09
2023-03-07 20:41:07.659810,25.83,6.30,365.58,15.37
2023-03-07 20:41:07.763749,25.96,6.21,321.48,16.79
2023-03-07 20:41:07.879683,25.78,6.10,303.95,16.86
2023-03-07 20:41:07.972629,25.68,6.96,402.60,15.86
2023-03-07 20:41:08.077591,25.01,6.94,418.70,16.95
2023-03-07 20:41:08.176512,25.97,6.15,424.14,16.18
2023-03-07 20:41:08.258469,25.10,6.85,377.55,16.06
2023-03-07 20:41:08.336423,25.97,6.35,322.41,16.31
2023-03-07 20:41:08.415381,25.16,6.43,341.22,16.08
2023-03-07 20:41:08.498328,25.69,6.38,369.85,16.50
2023-03-07 20:41:08.589276,25.53,6.39,302.42,16.94
2023-03-07 20:41:08.675230,25.52,6.39,419.72,16.62
2023-03-07 20:41:08.755180,25.53,6.45,332.81,16.98
2023-03-07 20:41:08.837156,25.08,6.06,385.56,16.59
2023-03-07 20:41:08.919109,25.24,6.18,318.41,15.39
2023-03-07 20:41:08.994820,25.07,6.26,365.16,15.20
2023-03-07 20:41:09.073798,25.22,6.67,380.01,16.83
2023-03-07 20:41:09.156753,25.55,6.68,383.06,15.77
2023-03-07 20:41:09.236682,25.30,6.49,375.07,15.51
2023-03-07 20:41:09.312641,25.12,6.53,306.04,16.36
2023-03-07 20:41:09.387600,25.41,6.21,345.56,16.35
2023-03-07 20:41:09.462575,25.48,6.85,334.37,16.55
2023-03-07 20:41:09.537512,25.53,6.01,333.52,15.89
2023-03-07 20:41:09.613264,25.90,6.25,374.94,15.17
2023-03-07 20:41:09.695261,25.83,6.45,369.99,15.24
2023-03-07 20:41:09.771807,25.83,6.00,329.71,15.49
2023-03-07 20:41:09.846894,25.12,6.51,371.10,15.54
2023-03-07 20:41:09.925528,25.23,6.83,400.71,16.82
2023-03-07 20:41:10.003464,25.05,6.07,410.18,16.21
2023-03-07 20:41:10.079420,25.26,6.67,439.60,15.39
2023-03-07 20:41:10.163786,25.57,6.46,349.21,15.78
2023-03-07 20:41:10.244203,25.46,6.47,346.62,16.16
2023-03-07 20:41:10.323138,25.21,7.00,351.38,15.17
2023-03-07 20:41:10.399109,25.47,6.00,442.91,15.04
2023-03-07 20:41:10.504626,25.48,6.80,404.87,15.82
2023-03-07 20:41:10.659528,25.30,6.53,404.04,15.32
2023-03-07 20:41:10.739488,25.37,6.01,437.39,15.85
2023-03-07 20:41:10.817440,25.16,6.66,318.84,16.52
2023-03-07 20:41:10.894396,25.47,6.65,425.18,16.36
2023-03-07 20:41:10.973348,25.03,6.74,383.66,16.38
2023-03-07 20:41:11.182230,25.87,6.92,413.83,15.45
2023-03-07 20:41:11.418093,25.59,6.08,364.26,15.27
2023-03-07 20:41:11.556014,25.28,6.34,418.11,16.61
2023-03-07 20:41:11.644964,25.72,6.42,434.63,17.00
2023-03-07 20:41:11.742908,25.99,6.99,439.35,15.38
2023-03-07 20:41:11.835855,25.85,6.13,340.04,16.07
2023-03-07 20:41:11.923826,25.60,6.29,312.92,16.00
2023-03-07 20:41:12.013751,25.89,6.81,440.23,15.12
2023-03-07 20:41:12.121691,25.94,6.26,362.78,15.16
2023-03-07 20:41:12.356558,25.55,6.90,438.50,15.20
2023-03-07 20:41:12.534454,25.79,6.46,383.56,16.75
2023-03-07 20:41:12.689366,25.97,6.03,394.12,16.30
2023-03-07 20:41:12.909238,25.59,6.26,391.31,16.90
2023-03-07 20:41:13.033170,25.06,6.16,372.48,16.92
2023-03-07 20:41:13.155098,25.48,6.50,403.05,15.64
2023-03-07 20:41:13.290021,25.43,6.62,303.45,16.96
2023-03-07 20:41:13.417329,25.86,6.73,343.76,16.55
2023-03-07 20:41:13.529193,25.71,6.18,409.58,15.20
2023-03-07 20:41:13.660002,25.06,6.26,314.93,16.21
2023-03-07 20:41:13.818595,25.93,6.38,322.98,16.48
2023-03-07 20:41:13.954952,25.82,6.84,333.13,15.04
2023-03-07 20:41:14.065031,25.48,6.06,437.55,15.37
2023-03-07 20:41:14.214567,25.49,6.71,330.98,15.24
2023-03-07 20:41:14.343483,25.25,6.87,320.54,16.34
2023-03-07 20:41:14.464463,25.81,6.51,364.43,15.89
2023-03-07 20:41:14.597949,25.29,6.09,328.43,15.31
2023-03-07 20:41:14.719878,25.84,6.70,358.34,15.01
2023-03-07 20:41:14.828816,25.99,6.76,310.63,16.92
2023-03-07 20:41:14.925759,25.01,6.52,442.99,16.45
2023-03-07 20:41:15.019707,25.77,6.69,406.57,15.77
2023-03-07 20:41:15.112655,25.82,6.60,368.27,16.52
2023-03-07 20:41:15.233584,25.47,6.87,417.24,16.62
2023-03-07 20:41:15.387322,25.16,6.33,379.25,16.18
2023-03-07 20:41:15.541837,25.13,6.13,364.83,16.21
2023-03-07 20:41:15.651987,25.36,6.06,364.75,15.37
2023-03-07 20:41:15.756368,25.02,6.16,320.34,15.88
2023-03-07 20:41:15.874645,25.36,6.94,420.96,16.76
2023-03-07 20:41:15.966702,25.44,6.85,376.28,16.49
2023-03-07 20:41:16.085178,25.58,6.74,415.75,15.14
2023-03-07 20:41:16.194111,25.49,6.82,303.28,15.38
2023-03-07 20:41:16.298389,25.01,6.85,385.60,15.19
2023-03-07 20:41:16.392026,25.28,6.44,306.35,16.43
2023-03-07 20:41:16.598048,25.41,6.67,327.35,16.63
2023-03-07 20:41:16.765045,25.82,6.99,385.78,16.65
2023-03-07 20:41:16.900092,25.04,6.65,352.34,15.41
2023-03-07 20:41:17.026993,25.24,6.21,411.73,16.75
2023-03-07 20:41:17.202653,25.12,6.53,381.42,15.62
2023-03-07 20:41:17.323332,25.74,6.40,327.83,16.25
2023-03-07 20:41:17.458218,25.58,6.74,379.28,15.33
2023-03-07 20:41:17.589534,25.96,6.91,375.52,15.54
2023-03-07 20:41:17.729476,25.48,6.00,341.83,16.93
2023-03-07 20:41:17.881198,25.28,6.14,353.82,15.83
2023-03-07 20:41:18.077235,26.00,6.79,351.83,15.07
2023-03-07 20:41:18.206158,25.41,6.30,348.19,16.25
2023-03-07 20:41:18.333120,25.99,6.31,350.27,15.04
2023-03-07 20:41:18.454054,25.15,6.10,363.56,15.95
2023-03-07 20:41:18.575980,25.88,6.64,311.89,15.77
2023-03-07 20:41:18.673924,25.12,6.96,440.83,15.90
2023-03-07 20:41:18.794856,25.30,6.26,308.81,15.05
2023-03-07 20:41:18.908789,25.62,6.43,309.67,16.92
2023-03-07 20:41:19.022724,25.19,6.10,397.73,16.84
2023-03-07 20:41:19.162645,25.02,6.04,352.57,15.47
2023-03-07 20:41:19.294571,25.93,6.95,422.97,16.73
2023-03-07 20:41:19.445483,25.21,6.10,400.81,16.98
2023-03-07 20:41:19.582407,25.67,6.16,374.15,15.17
2023-03-07 20:41:19.714329,25.14,6.17,335.07,16.58
2023-03-07 20:41:19.841256,25.13,6.58,351.36,16.65
2023-03-07 20:41:20.027150,25.39,6.09,332.66,16.10
2023-03-07 20:41:20.180064,25.83,6.35,342.80,16.77
2023-03-07 20:41:20.344967,25.71,6.08,405.94,16.43
2023-03-07 20:41:20.480890,25.95,6.38,427.61,15.92
2023-03-07 20:41:20.616812,25.70,6.82,425.79,15.81
2023-03-07 20:41:20.778719,25.23,6.04,441.55,16.53
2023-03-07 20:41:20.879660,25.64,6.72,328.78,16.99
2023-03-07 20:41:20.987599,25.30,6.68,371.65,15.98
2023-03-07 20:41:21.097536,25.29,6.29,335.95,15.22
2023-03-07 20:41:21.199477,25.24,6.10,396.38,15.16
2023-03-07 20:41:21.319409,25.60,6.94,369.58,15.84
2023-03-07 20:41:21.414355,25.44,6.23,399.30,15.74
2023-03-07 20:41:21.516296,25.96,6.70,388.28,15.39
2023-03-07 20:41:21.622235,25.25,6.23,433.66,16.58
2023-03-07 20:41:21.724176,25.04,6.02,413.68,16.61
2023-03-07 20:41:21.822122,25.06,6.84,437.41,15.10
2023-03-07 20:41:21.926062,25.34,6.81,435.92,16.69
2023-03-07 20:41:22.056989,25.42,6.92,345.58,16.62
2023-03-07 20:41:22.221892,25.65,6.80,422.62,16.27
2023-03-07 20:41:22.395793,25.72,6.41,320.55,16.44
2023-03-07 20:41:22.598677,25.75,6.48,422.35,15.75
2023-03-07 20:41:22.721606,25.03,6.87,322.15,16.04
2023-03-07 20:41:22.817550,25.41,6.73,384.03,16.98
2023-03-07 20:41:22.912496,25.70,6.67,368.62,15.30
2023-03-07 20:41:23.012439,25.99,6.57,408.58,16.20
2023-03-07 20:41:23.199332,25.53,6.67,343.11,15.43
2023-03-07 20:41:23.325261,25.50,6.93,376.60,16.89
2023-03-07 20:41:23.438197,25.27,6.69,401.79,16.19
2023-03-07 20:41:23.548132,25.87,6.44,375.97,16.45
2023-03-07 20:41:23.671065,25.27,6.16,335.41,15.83
2023-03-07 20:41:23.778999,25.48,6.77,326.46,15.87
2023-03-07 20:41:23.867951,25.73,6.69,339.58,16.33
2023-03-07 20:41:23.945906,25.66,6.07,409.77,16.90
2023-03-07 20:41:24.035862,25.73,6.02,395.98,16.84
2023-03-07 20:41:24.148743,25.78,6.97,340.64,16.13
2023-03-07 20:41:24.257919,25.93,6.06,342.57,16.04
2023-03-07 20:41:24.340793,25.64,6.25,418.04,16.74
2023-03-07 20:41:24.437481,25.89,6.33,406.67,16.11
2023-03-07 20:41:24.534434,25.82,6.28,337.49,15.59
2023-03-07 20:41:24.612390,25.94,6.91,352.47,15.51
2023-03-07 20:41:24.693365,25.23,6.10,433.86,16.27
2023-03-07 20:41:24.774299,25.72,6.89,351.53,15.02
2023-03-07 20:41:24.851255,25.46,6.49,405.43,15.88
2023-03-07 20:41:24.933227,25.95,6.96,390.27,16.93
2023-03-07 20:41:25.034148,25.29,6.54,301.97,16.89
2023-03-07 20:41:25.158080,25.98,6.15,440.77,15.28
2023-03-07 20:41:25.246027,25.07,6.15,311.26,16.85
2023-03-07 20:41:25.410933,25.87,6.81,440.29,16.65
2023-03-07 20:41:25.554850,25.09,6.45,388.31,16.55
2023-03-07 20:41:25.751737,25.44,6.22,424.03,16.65
2023-03-07 20:41:25.896654,25.22,6.54,358.77,16.75
2023-03-07 20:41:26.078343,25.19,6.21,340.85,16.79
2023-03-07 20:41:26.175295,25.83,6.55,308.25,16.88
2023-03-07 20:41:26.275626,25.09,6.27,323.31,16.21
2023-03-07 20:41:26.375496,25.57,6.47,422.49,15.64
2023-03-07 20:41:26.508924,25.54,6.15,432.56,15.99
2023-03-07 20:41:26.652827,25.73,6.47,363.78,16.04
2023-03-07 20:41:26.778756,25.31,6.11,352.75,15.23
2023-03-07 20:41:26.895689,25.73,6.35,380.87,16.89
2023-03-07 20:41:27.072417,25.99,6.82,309.77,15.01
2023-03-07 20:41:27.181330,25.80,6.37,392.69,15.88
2023-03-07 20:41:27.320574,25.37,6.94,352.83,15.58
2023-03-07 20:41:27.437851,25.40,6.94,440.34,16.71
2023-03-07 20:41:27.568586,25.03,6.86,440.81,15.99
2023-03-07 20:41:27.682386,25.23,6.71,372.02,15.02
2023-03-07 20:41:27.796892,25.11,6.50,380.78,16.68
2023-03-07 20:41:27.901690,25.12,6.95,440.70,16.95
2023-03-07 20:41:28.018058,25.94,6.26,441.56,15.31
2023-03-07 20:41:28.151359,25.08,6.29,384.10,15.88
2023-03-07 20:41:28.249624,25.34,6.02,349.61,15.70
2023-03-07 20:41:28.341463,25.60,6.29,340.73,16.24
2023-03-07 20:41:28.437578,25.78,6.38,368.62,15.62
2023-03-07 20:41:28.532589,25.35,6.38,381.01,16.21
2023-03-07 20:41:28.634426,25.50,6.46,367.29,15.15
2023-03-07 20:41:28.725358,25.72,6.71,357.37,15.63
2023-03-07 20:41:28.818286,25.22,6.89,406.22,15.80
2023-03-07 20:41:28.908237,25.09,6.45,321.16,16.59
2023-03-07 20:41:29.017173,25.41,6.31,321.60,15.38
2023-03-07 20:41:29.100661,25.34,7.00,301.36,15.87
2023-03-07 20:41:29.190579,25.92,6.53,354.68,15.61
2023-03-07 20:41:29.279768,25.10,6.69,362.45,16.77
2023-03-07 20:41:29.367726,25.20,6.28,317.46,16.73
2023-03-07 20:41:29.449913,25.29,6.20,382.15,16.25
2023-03-07 20:41:29.533337,25.23,6.41,303.08,16.14
2023-03-07 20:41:29.616724,25.11,6.57,431.05,16.12
2023-03-07 20:41:29.704171,25.48,6.52,310.71,15.53
2023-03-07 20:41:29.809295,25.78,6.16,305.49,15.32
2023-03-07 20:41:29.893587,25.43,6.19,362.88,16.62
2023-03-07 20:41:29.990434,25.75,6.38,315.72,16.84
2023-03-07 20:41:30.071745,25.21,6.27,360.49,15.50
2023-03-07 20:41:30.156321,25.54,6.12,434.52,16.09
2023-03-07 20:41:30.238026,25.33,6.80,403.57,15.84
2023-03-07 20:41:30.331661,25.19,6.47,409.57,15.44
2023-03-07 20:41:30.417711,25.13,6.48,409.58,15.53
2023-03-07 20:41:30.501814,25.85,6.43,426.37,15.40
2023-03-07 20:41:30.586415,25.79,6.97,394.86,15.18
2023-03-07 20:41:30.674654,25.93,6.66,439.35,15.02
2023-03-07 20:41:30.757138,25.77,6.87,435.66,16.98
2023-03-07 20:41:30.848858,25.84,6.21,325.07,15.08
2023-03-07 20:41:30.942708,25.09,6.19,363.07,15.38
2023-03-07 20:41:31.025637,25.86,6.31,342.52,16.63
2023-03-07 20:41:31.113586,25.09,6.97,379.87,16.45
2023-03-07 20:41:31.216527,25.44,6.85,388.18,16.89
2023-03-07 20:41:31.309476,25.47,6.72,427.26,16.43
2023-03-07 20:41:31.443397,25.19,6.98,420.23,15.78
2023-03-07 20:41:31.557332,25.01,6.27,401.91,15.73
2023-03-07 20:41:31.676266,25.46,6.33,376.87,16.14
2023-03-07 20:41:31.777206,25.13,6.89,314.56,16.40
2023-03-07 20:41:31.910129,25.54,6.29,354.55,16.54
2023-03-07 20:41:32.050048,25.14,6.76,395.98,15.16
2023-03-07 20:41:32.206021,25.55,6.88,400.66,16.31
2023-03-07 20:41:32.402686,25.84,6.71,422.75,16.51
2023-03-07 20:41:32.532289,25.53,6.87,437.06,16.99
2023-03-07 20:41:32.624706,25.66,6.16,315.74,15.00
2023-03-07 20:41:32.736943,25.80,6.71,409.64,16.40
2023-03-07 20:41:32.876695,25.69,6.52,358.08,15.01
2023-03-07 20:41:33.019565,25.24,6.75,326.47,16.56
2023-03-07 20:41:33.138551,25.92,6.01,343.35,16.00
2023-03-07 20:41:33.230831,25.28,6.51,418.81,16.91
2023-03-07 20:41:33.334690,25.91,6.42,354.24,16.50
2023-03-07 20:41:33.426546,25.91,6.10,396.75,16.46
2023-03-07 20:41:33.539657,25.74,6.58,445.12,16.85
2023-03-07 20:41:33.650110,25.53,6.05,349.33,16.34
2023-03-07 20:41:33.753519,25.21,6.72,422.23,16.51
2023-03-07 20:41:33.870737,25.01,6.12,396.70,15.34
2023-03-07 20:41:33.988585,25.55,6.10,307.02,15.61
2023-03-07 20:41:34.079206,25.96,6.29,399.79,16.85
2023-03-07 20:41:34.168568,25.42,6.58,351.76,16.19
2023-03-07 20:41:34.250676,25.08,6.40,444.49,15.07
2023-03-07 20:41:34.338127,25.91,6.52,325.33,16.80
2023-03-07 20:41:34.424546,25.06,6.98,312.51,16.62
2023-03-07 20:41:34.528402,25.20,6.20,435.26,16.25
2023-03-07 20:41:34.629282,25.13,6.60,440.38,16.96
2023-03-07 20:41:34.756392,25.77,6.16,413.35,15.30
2023-03-07 20:41:34.858617,25.56,6.47,443.27,16.77
2023-03-07 20:41:34.940395,25.71,6.11,374.70,16.05
2023-03-07 20:41:35.031910,25.48,6.88,356.83,15.11
2023-03-07 20:41:35.113979,25.89,6.38,314.74,16.36
2023-03-07 20:41:35.198614,25.36,6.19,434.98,16.92
2023-03-07 20:41:35.298820,25.06,6.11,304.34,16.79
2023-03-07 20:41:35.401146,25.57,6.70,373.91,16.66
2023-03-07 20:41:35.493262,25.36,6.71,416.48,16.49
2023-03-07 20:41:35.590453,25.26,6.56,363.36,16.34
2023-03-07 20:41:35.673779,25.10,6.09,333.92,16.51
2023-03-07 20:41:35.756207,25.61,6.26,375.99,15.75
2023-03-07 20:41:35.843626,25.07,6.88,422.99,15.03
2023-03-07 20:41:35.928776,25.88,6.96,308.55,16.83
2023-03-07 20:41:36.024097,25.47,6.82,400.28,16.86
2023-03-07 20:41:36.140754,25.14,6.10,356.43,15.68
2023-03-07 20:41:36.249281,25.67,6.15,437.20,15.83
2023-03-07 20:41:36.448101,25.09,6.03,449.74,15.35
2023-03-07 20:41:36.595113,25.61,6.72,378.31,15.73
2023-03-07 20:41:36.727742,25.16,6.81,318.73,15.71
2023-03-07 20:41:36.884734,25.57,6.94,308.78,16.28
2023-03-07 20:41:37.018089,25.30,6.11,351.75,15.92
2023-03-07 20:41:37.140811,25.87,6.28,302.73,16.57
2023-03-07 20:41:37.248344,25.77,6.82,376.68,16.16
2023-03-07 20:41:37.362751,25.75,6.06,334.60,16.38
2023-03-07 20:41:37.459075,25.23,6.59,416.39,15.29
2023-03-07 20:41:37.578994,25.35,6.32,406.92,15.77
2023-03-07 20:41:37.759842,25.74,6.61,434.48,16.75
2023-03-07 20:41:37.879848,25.19,6.48,398.22,16.97
2023-03-07 20:41:37.964115,25.13,6.87,405.99,15.73
2023-03-07 20:41:38.047339,25.92,6.79,347.60,15.92
2023-03-07 20:41:38.138642,25.15,6.02,339.49,16.57
2023-03-07 20:41:38.241618,25.20,6.83,379.47,16.84
2023-03-07 20:41:38.321412,25.23,6.66,362.22,16.83
2023-03-07 20:41:38.410168,25.32,6.03,352.95,15.84
2023-03-07 20:41:38.493519,25.65,6.33,413.70,15.04
2023-03-07 20:41:38.576954,25.24,6.77,328.94,15.93
2023-03-07 20:41:38.660505,25.23,6.67,423.68,15.60
2023-03-07 20:41:38.748538,25.03,6.92,446.12,15.72
2023-03-07 20:41:38.831328,25.12,6.54,328.54,15.75
2023-03-07 20:41:38.911164,25.43,6.22,366.91,15.88
2023-03-07 20:41:38.990236,25.55,6.69,327.30,15.82
2023-03-07 20:41:39.061069,25.27,6.47,405.97,15.03
2023-03-07 20:41:39.140447,25.05,6.14,332.23,16.31
2023-03-07 20:41:39.214512,25.60,7.00,420.41,15.76
2023-03-07 20:41:39.287462,25.83,6.46,414.76,15.73
2023-03-07 20:41:39.366499,25.69,6.86,363.72,16.79
2023-03-07 20:41:39.448838,25.75,6.24,405.90,16.21
2023-03-07 20:41:39.532827,25.54,6.51,408.62,15.47
2023-03-07 20:41:39.627210,25.80,6.86,371.59,15.11
2023-03-07 20:41:39.717201,25.12,6.43,432.94,16.50
2023-03-07 20:41:39.799484,25.56,6.80,350.02,15.74
2023-03-07 20:41:39.891195,25.43,6.49,362.85,16.78
2023-03-07 20:41:39.974711,25.31,6.16,318.28,16.39
2023-03-07 20:41:40.056477,25.66,6.13,386.10,16.43
2023-03-07 20:41:40.143897,25.82,6.32,415.20,16.10
2023-03-07 20:41:40.235308,25.29,6.68,444.61,16.66
2023-03-07 20:41:40.317048,25.57,6.36,428.22,16.16
2023-03-07 20:41:40.408231,25.03,6.17,342.12,16.09
2023-03-07 20:41:40.482908,25.71,6.22,395.26,16.49
2023-03-07 20:41:40.557336,25.42,6.03,362.86,15.03
2023-03-07 20:41:40.629558,25.66,6.62,397.36,15.51
2023-03-07 20:41:40.705407,25.27,6.28,396.79,16.88
2023-03-07 20:41:40.782496,25.01,6.52,326.29,15.21
2023-03-07 20:41:40.858053,25.87,6.17,399.81,16.63
2023-03-07 20:41:40.936733,25.04,6.12,349.93,15.18
2023-03-07 20:41:41.012517,25.67,6.48,344.20,15.30
2023-03-07 20:41:41.088538,25.49,6.28,339.64,16.48
2023-03-07 20:41:41.158915,26.00,6.85,413.04,16.03
2023-03-07 20:41:41.233041,25.41,6.09,343.06,15.34
2023-03-07 20:41:41.305407,25.92,6.93,422.95,16.30
2023-03-07 20:41:41.383490,25.35,6.83,363.63,16.31
2023-03-07 20:41:41.466150,25.55,6.94,416.77,15.91
2023-03-07 20:41:41.539255,25.43,6.07,430.70,16.90
2023-03-07 20:41:41.613845,25.13,6.52,316.62,16.32
2023-03-07 20:41:41.689789,25.80,6.89,331.56,15.54
2023-03-07 20:41:41.763738,25.35,6.57,445.86,16.00
2023-03-07 20:41:41.843479,25.89,6.30,400.62,16.33
2023-03-07 20:41:41.921023,25.72,6.16,380.31,15.79
2023-03-07 20:41:41.993889,25.51,6.49,405.18,16.81
2023-03-07 20:41:42.075407,25.81,6.14,305.57,16.66
2023-03-07 20:41:42.182604,25.72,6.03,395.36,16.60
2023-03-07 20:41:42.276055,25.63,6.78,349.57,15.64
2023-03-07 20:41:42.361210,25.57,6.11,418.12,16.42
2023-03-07 20:41:42.447132,25.22,6.15,374.46,16.52
2023-03-07 20:41:42.521609,25.84,7.00,351.46,15.17
2023-03-07 20:41:42.597574,25.14,6.98,422.28,15.45
2023-03-07 20:41:42.676714,25.36,6.29,446.74,15.09
2023-03-07 20:41:42.751732,25.61,6.99,445.41,16.41
2023-03-07 20:41:42.831403,25.00,6.84,441.53,15.46
2023-03-07 20:41:42.919353,25.71,6.22,445.55,16.14
2023-03-07 20:41:43.003282,25.46,6.70,339.89,15.03
2023-03-07 20:41:43.079238,25.40,6.63,398.74,15.77
2023-03-07 20:41:43.155576,25.81,6.97,446.62,15.62
2023-03-07 20:41:43.232467,25.24,6.57,323.02,16.38
2023-03-07 20:41:43.307819,25.74,6.58,331.76,16.59
2023-03-07 20:41:43.377947,25.00,6.28,448.82,16.44
2023-03-07 20:41:43.463902,25.77,6.40,399.74,16.12
2023-03-07 20:41:43.539346,25.09,6.01,384.50,16.46
2023-03-07 20:41:43.612254,25.38,6.48,439.01,15.73
2023-03-07 20:41:43.689481,25.36,6.78,300.90,15.63
2023-03-07 20:41:43.762316,25.76,6.10,314.04,15.00
2023-03-07 20:41:43.837036,25.65,6.61,437.07,15.00
2023-03-07 20:41:43.911791,25.37,6.86,436.91,15.08
2023-03-07 20:41:43.995184,25.26,6.25,415.65,16.11
2023-03-07 20:41:44.072138,25.08,6.69,337.37,15.45
